utc_timestamp,ES_solar_profile,GB_GBN_solar_profile,GB_GBN_wind_profile,GB_GBN_wind_offshore_profile,GB_GBN_wind_onshore_profile
2015-05-26T22:00:00Z,0.139867606,0.0,0.2192,0.2053,0.2266
2015-05-26T23:00:00Z,0.136023916,0.0,0.213,0.2252,0.2064
2015-05-27T00:00:00Z,0.124492846,0.0,0.1942,0.1878,0.1978
2015-05-27T01:00:00Z,0.123852231,0.0844,0.1793,0.1712,0.1837
2015-05-27T02:00:00Z,0.120649157,0.0,0.179,0.1708,0.1834
2015-05-27T03:00:00Z,0.12022208,0.0,0.1992,0.1931,0.2025
2015-05-27T04:00:00Z,0.084988255,0.0084,0.186,0.173,0.1931
2015-05-27T05:00:00Z,0.088404869,0.0672,0.1633,0.15,0.1705
2015-05-27T06:00:00Z,0.281016442,0.1982,0.1393,0.1084,0.1559
2015-05-27T07:00:00Z,0.719197096,0.3926,0.1403,0.0787,0.1735
2015-05-27T08:00:00Z,0.963912022,0.6209,0.1287,0.0412,0.1758
2015-05-27T09:00:00Z,1.059150117,0.7852,0.1372,0.0306,0.1946
2015-05-27T10:00:00Z,1.122571001,0.9306,0.1472,0.0232,0.214
2015-05-27T11:00:00Z,1.14200299,1.077,0.1643,0.0384,0.2322
2015-05-27T12:00:00Z,1.139013453,1.1257,0.1875,0.0504,0.2614
2015-05-27T13:00:00Z,1.118300235,1.0765,0.2178,0.099,0.2818
2015-05-27T14:00:00Z,1.072389494,0.9012,0.2897,0.2284,0.3228
2015-05-27T15:00:00Z,0.990604313,0.6628,0.3289,0.3693,0.3072
2015-05-27T16:00:00Z,0.878069613,0.4359,0.3429,0.4378,0.2918
2015-05-27T17:00:00Z,0.713645099,0.2734,0.3775,0.5586,0.2799
2015-05-27T18:00:00Z,0.445868033,0.0922,0.4394,0.7056,0.296
2015-05-27T19:00:00Z,0.223147555,0.055,0.3854,0.6823,0.2255
2015-05-27T20:00:00Z,0.164210976,0.0264,0.4612,0.7342,0.314
2015-05-27T21:00:00Z,0.159086056,0.0023,0.5105,0.7816,0.3644
2015-05-27T22:00:00Z,0.156950673,0.0,0.4566,0.7392,0.3041
2015-05-27T23:00:00Z,0.148409139,0.0,0.5188,0.7296,0.4052
2015-05-28T00:00:00Z,0.145419603,0.0,0.5622,0.7797,0.445
2015-05-28T01:00:00Z,0.152466368,0.3968,0.5379,0.5868,0.5115
2015-05-28T02:00:00Z,0.151825753,0.0,0.5421,0.7041,0.4548
2015-05-28T03:00:00Z,0.144778988,0.0,0.516,0.6451,0.4466
2015-05-28T04:00:00Z,0.103779628,0.0074,0.4982,0.6542,0.4142
2015-05-28T05:00:00Z,0.091394405,0.065,0.4378,0.6316,0.3335
2015-05-28T06:00:00Z,0.280802904,0.1933,0.508,0.6708,0.4202
2015-05-28T07:00:00Z,0.711082639,0.3558,0.5272,0.6429,0.4648
2015-05-28T08:00:00Z,0.960281871,0.4904,0.4777,0.6103,0.4062
2015-05-28T09:00:00Z,1.064915652,0.7028,0.5423,0.5671,0.529
2015-05-28T10:00:00Z,1.120649157,0.8132,0.5206,0.4994,0.5319
2015-05-28T11:00:00Z,1.143711296,0.9134,0.5396,0.5119,0.5546
2015-05-28T12:00:00Z,1.134529148,0.9796,0.5218,0.4179,0.5778
2015-05-28T13:00:00Z,1.09203502,0.9452,0.5042,0.3702,0.5765
2015-05-28T14:00:00Z,1.018791373,0.9078,0.5045,0.3768,0.5733
2015-05-28T15:00:00Z,0.879991458,0.8619,0.5195,0.3906,0.589
2015-05-28T16:00:00Z,0.75699338,0.6702,0.4445,0.401,0.468
2015-05-28T17:00:00Z,0.610292548,0.5504,0.4508,0.3378,0.5118
2015-05-28T18:00:00Z,0.369207773,0.3874,0.4014,0.3041,0.4539
2015-05-28T19:00:00Z,0.197095879,0.1965,0.3363,0.2274,0.395
2015-05-28T20:00:00Z,0.155028828,0.0558,0.2809,0.1858,0.3322
2015-05-28T21:00:00Z,0.153747598,0.0017,0.2647,0.2264,0.2853
2015-05-28T22:00:00Z,0.153747598,0.0,0.245,0.213,0.2623
2015-05-28T23:00:00Z,0.153747598,0.0,0.2607,0.2078,0.2892
2015-05-29T00:00:00Z,0.153534059,0.0,0.2302,0.1716,0.2618
2015-05-29T01:00:00Z,0.141362375,0.0,0.2099,0.191,0.22
2015-05-29T02:00:00Z,0.128763613,0.1332,0.2412,0.2922,0.2137
2015-05-29T03:00:00Z,0.102498398,0.0,0.1832,0.1802,0.1848
2015-05-29T04:00:00Z,0.057228272,0.0034,0.16,0.1753,0.1516
2015-05-29T05:00:00Z,0.069186419,0.0228,0.161,0.1899,0.1454
2015-05-29T06:00:00Z,0.183002349,0.0747,0.1812,0.24,0.1494
2015-05-29T07:00:00Z,0.371129618,0.1508,0.2184,0.3038,0.1722
2015-05-29T08:00:00Z,0.588938714,0.1975,0.2613,0.3625,0.2068
2015-05-29T09:00:00Z,0.711296178,0.2228,0.3006,0.4199,0.2364
2015-05-29T10:00:00Z,0.726670937,0.2828,0.3182,0.4302,0.2577
2015-05-29T11:00:00Z,0.766175529,0.336,0.3842,0.5266,0.3074
2015-05-29T12:00:00Z,0.793721973,0.5261,0.4468,0.6048,0.3616
2015-05-29T13:00:00Z,0.791373051,0.6615,0.2571,0.3178,0.2244
2015-05-29T14:00:00Z,0.78902413,0.7518,0.4572,0.5672,0.398
2015-05-29T15:00:00Z,0.752722614,0.6798,0.4296,0.5736,0.352
2015-05-29T16:00:00Z,0.652573137,0.693,0.4351,0.4484,0.4279
2015-05-29T17:00:00Z,0.487508008,0.5646,0.4065,0.3953,0.4126
2015-05-29T18:00:00Z,0.30172966,0.4164,0.3763,0.4082,0.3592
2015-05-29T19:00:00Z,0.155242366,0.1778,0.184,0.212,0.169
2015-05-29T20:00:00Z,0.105060858,0.0652,0.309,0.394,0.263
2015-05-29T21:00:00Z,0.088618407,0.0024,0.3338,0.4727,0.259
2015-05-29T22:00:00Z,0.056801196,0.0,0.3538,0.4998,0.2752
2015-05-29T23:00:00Z,0.036301516,0.0,0.3207,0.4119,0.2691
2015-05-30T00:00:00Z,0.03331198,0.0,0.3352,0.4185,0.2881
2015-05-30T01:00:00Z,0.033098441,0.0761,0.3269,0.3999,0.2857
2015-05-30T02:00:00Z,0.027119368,0.0,0.3236,0.3682,0.2984
2015-05-30T03:00:00Z,0.017723681,0.0001,0.3556,0.446,0.3045
2015-05-30T04:00:00Z,0.01665599,0.0084,0.3282,0.404,0.2852
2015-05-30T05:00:00Z,0.062566731,0.0626,0.3047,0.3654,0.2704
2015-05-30T06:00:00Z,0.219730942,0.2041,0.0979,0.0588,0.12
2015-05-30T07:00:00Z,0.53833013,0.3706,0.2377,0.32,0.1911
2015-05-30T08:00:00Z,0.75827461,0.6048,0.2325,0.2186,0.2404
2015-05-30T09:00:00Z,0.877001922,0.5858,0.1925,0.1785,0.2005
2015-05-30T10:00:00Z,0.990817852,0.7019,0.1886,0.1284,0.2228
2015-05-30T11:00:00Z,1.067691651,0.8082,0.1656,0.1107,0.1966
2015-05-30T12:00:00Z,1.090540252,1.0206,0.1541,0.0874,0.1919
2015-05-30T13:00:00Z,1.021140295,1.0237,0.1384,0.0826,0.17
2015-05-30T14:00:00Z,0.949818492,0.93,0.1304,0.0778,0.1602
2015-05-30T15:00:00Z,0.868673927,0.7755,0.1247,0.0865,0.1463
2015-05-30T16:00:00Z,0.757206919,0.5468,0.1367,0.1388,0.1356
2015-05-30T17:00:00Z,0.616485159,0.3556,0.133,0.1568,0.1196
2015-05-30T18:00:00Z,0.386290839,0.2038,0.1443,0.217,0.1032
2015-05-30T19:00:00Z,0.18919496,0.0904,0.1564,0.237,0.1108
2015-05-30T20:00:00Z,0.137732223,0.0146,0.163,0.2412,0.1188
2015-05-30T21:00:00Z,0.131326073,0.0008,0.1692,0.2043,0.1493
2015-05-30T22:00:00Z,0.130258381,0.0,0.1639,0.1819,0.1536
2015-05-30T23:00:00Z,0.13047192,0.0,0.2664,0.3168,0.2378
2015-05-31T00:00:00Z,0.12919069,0.0,0.2994,0.3412,0.2758
2015-05-31T01:00:00Z,0.12150331,0.0,0.3002,0.3837,0.2528
2015-05-31T02:00:00Z,0.120649157,0.0,0.3405,0.3846,0.3156
2015-05-31T03:00:00Z,0.108050395,0.0,0.3587,0.4652,0.2983
2015-05-31T04:00:00Z,0.079436259,0.0017,0.3378,0.4523,0.2728
2015-05-31T05:00:00Z,0.092675635,0.0118,0.4146,0.5462,0.3402
2015-05-31T06:00:00Z,0.272261371,0.0326,0.4892,0.6961,0.372
2015-05-31T07:00:00Z,0.660046978,0.0626,0.515,0.7159,0.4014
2015-05-31T08:00:00Z,0.924620969,0.1076,0.5119,0.7196,0.3944
2015-05-31T09:00:00Z,1.063634422,0.1544,0.5572,0.7151,0.4679
2015-05-31T10:00:00Z,1.118086697,0.2296,0.597,0.7006,0.5386
2015-05-31T11:00:00Z,1.125347,0.3395,0.619,0.6965,0.5752
2015-05-31T12:00:00Z,1.07794149,0.4346,0.6176,0.6716,0.5871
2015-05-31T13:00:00Z,1.024129831,0.5344,0.6064,0.663,0.5744
2015-05-31T14:00:00Z,0.915011745,0.637,0.5878,0.6562,0.549
2015-05-31T15:00:00Z,0.840273329,0.6034,0.5625,0.6418,0.5177
2015-05-31T16:00:00Z,0.727738629,0.5748,0.5518,0.5904,0.5299
2015-05-31T17:00:00Z,0.625240231,0.5058,0.5159,0.4956,0.5274
2015-05-31T18:00:00Z,0.423446509,0.3454,0.4806,0.4554,0.495
2015-05-31T19:00:00Z,0.21866325,0.2043,0.4362,0.4229,0.4437
2015-05-31T20:00:00Z,0.149476831,0.0588,0.4281,0.486,0.3954
2015-05-31T21:00:00Z,0.135169763,0.0035,0.4242,0.5112,0.3748
2015-05-31T22:00:00Z,0.133674995,0.0,0.4299,0.5288,0.3738
2015-05-31T23:00:00Z,0.133247918,0.0,0.4274,0.535,0.3666
2015-06-01T00:00:00Z,0.131539611,0.0,0.4566,0.6332,0.3566
2015-06-01T01:00:00Z,0.124279308,0.2322,0.4075,0.4438,0.387
2015-06-01T02:00:00Z,0.122998078,0.3849,0.4794,0.5392,0.4456
2015-06-01T03:00:00Z,0.106555627,0.1292,0.3813,0.5068,0.3103
2015-06-01T04:00:00Z,0.088618407,0.0118,0.3712,0.4364,0.3342
2015-06-01T05:00:00Z,0.087977792,0.3146,0.3939,0.4114,0.384
2015-06-01T06:00:00Z,0.24941277,0.1939,0.356,0.4268,0.316
2015-06-01T07:00:00Z,0.64445868,0.3531,0.4292,0.418,0.4355
2015-06-01T08:00:00Z,0.881699765,0.592,0.4575,0.4226,0.4774
2015-06-01T09:00:00Z,0.991244928,0.7608,0.44,0.4678,0.4242
2015-06-01T10:00:00Z,1.062566731,0.6328,0.4472,0.4804,0.4286
2015-06-01T11:00:00Z,1.077087337,0.8572,0.5489,0.5801,0.5313
2015-06-01T12:00:00Z,1.043561819,0.7508,0.5431,0.5554,0.5362
2015-06-01T13:00:00Z,0.99103139,0.5176,0.5077,0.5951,0.4583
2015-06-01T14:00:00Z,0.913730515,0.4342,0.6099,0.7252,0.5446
2015-06-01T15:00:00Z,0.816570574,0.2466,0.5479,0.7368,0.441
2015-06-01T16:00:00Z,0.66880205,0.1862,0.5526,0.7386,0.4474
2015-06-01T17:00:00Z,0.508861841,0.17,0.6594,0.7387,0.6144
2015-06-01T18:00:00Z,0.338671792,0.048,0.4881,0.7071,0.3641
2015-06-01T19:00:00Z,0.190262652,0.0258,0.6677,0.7768,0.606
2015-06-01T20:00:00Z,0.148622678,0.0099,0.667,0.7888,0.5981
2015-06-01T21:00:00Z,0.142857143,0.0,0.6592,0.7593,0.6026
2015-06-01T22:00:00Z,0.141148836,0.0,0.5218,0.4064,0.5873
2015-06-01T23:00:00Z,0.14200299,0.0,0.6291,0.7684,0.5503
2015-06-02T00:00:00Z,0.141148836,0.0,0.6123,0.7696,0.5234
2015-06-02T01:00:00Z,0.132607303,0.0,0.5897,0.7575,0.4946
2015-06-02T02:00:00Z,0.119581465,0.0,0.5837,0.7476,0.4909
2015-06-02T03:00:00Z,0.099295324,0.0,0.5897,0.7501,0.4989
2015-06-02T04:00:00Z,0.09075379,0.0072,0.5849,0.7394,0.4976
2015-06-02T05:00:00Z,0.110612855,0.0322,0.5619,0.71,0.478
2015-06-02T06:00:00Z,0.271620756,0.0814,0.5848,0.7026,0.5181
2015-06-02T07:00:00Z,0.666880205,0.1543,0.6325,0.7326,0.576
2015-06-02T08:00:00Z,0.942771728,0.2271,0.6348,0.7276,0.5823
2015-06-02T09:00:00Z,1.057014734,0.3236,0.6352,0.694,0.602
2015-06-02T10:00:00Z,1.120008542,0.4251,0.6567,0.6916,0.637
2015-06-02T11:00:00Z,1.145846679,0.6683,0.6875,0.7672,0.6424
2015-06-02T12:00:00Z,1.139867606,0.5124,0.6051,0.7284,0.5353
2015-06-02T13:00:00Z,1.085415332,0.7216,0.6732,0.7812,0.6121
2015-06-02T14:00:00Z,0.996369848,0.7817,0.6119,0.7678,0.5237
2015-06-02T15:00:00Z,0.913730515,0.7688,0.6905,0.8068,0.6248
2015-06-02T16:00:00Z,0.792013666,0.5236,0.6734,0.801,0.6013
2015-06-02T17:00:00Z,0.612000854,0.2455,0.6228,0.769,0.54
2015-06-02T18:00:00Z,0.394191757,0.099,0.6078,0.7568,0.5235
2015-06-02T19:00:00Z,0.211189408,0.089,0.624,0.7828,0.5341
2015-06-02T20:00:00Z,0.178945121,0.0148,0.5128,0.7376,0.3854
2015-06-02T21:00:00Z,0.176169122,0.0033,0.261,0.38,0.1938
2015-06-02T22:00:00Z,0.165278668,0.0,0.4466,0.6911,0.308
2015-06-02T23:00:00Z,0.156950673,0.0,0.4922,0.696,0.3769
2015-06-03T00:00:00Z,0.155028828,0.0,0.4606,0.6667,0.344
2015-06-03T01:00:00Z,0.155455904,0.0,0.4204,0.6427,0.2944
2015-06-03T02:00:00Z,0.154815289,0.0,0.4168,0.6524,0.2834
2015-06-03T03:00:00Z,0.144992526,0.3356,0.3812,0.4917,0.3185
2015-06-03T04:00:00Z,0.101644245,0.4637,0.3463,0.421,0.304
2015-06-03T05:00:00Z,0.096946402,0.0798,0.3806,0.6231,0.2434
2015-06-03T06:00:00Z,0.238949391,0.2338,0.4045,0.5712,0.3102
2015-06-03T07:00:00Z,0.617766389,0.437,0.3842,0.4488,0.3477
2015-06-03T08:00:00Z,0.872731155,0.6169,0.3336,0.3984,0.2969
2015-06-03T09:00:00Z,0.985052317,0.802,0.3328,0.2904,0.3568
2015-06-03T10:00:00Z,1.094383942,0.8565,0.2828,0.2548,0.2988
2015-06-03T11:00:00Z,1.135169763,0.998,0.2625,0.1749,0.3122
2015-06-03T12:00:00Z,1.125774076,1.077,0.2588,0.1773,0.3051
2015-06-03T13:00:00Z,1.08178518,1.069,0.262,0.1572,0.3214
2015-06-03T14:00:00Z,1.004484305,1.048,0.2456,0.1215,0.316
2015-06-03T15:00:00Z,0.911381593,0.908,0.2183,0.109,0.2802
2015-06-03T16:00:00Z,0.761264147,0.6825,0.1861,0.1096,0.2294
2015-06-03T17:00:00Z,0.615203929,0.514,0.185,0.096,0.2354
2015-06-03T18:00:00Z,0.389066837,0.293,0.1659,0.1086,0.1985
2015-06-03T19:00:00Z,0.215887252,0.1278,0.1248,0.1053,0.136
2015-06-03T20:00:00Z,0.173820201,0.0262,0.1014,0.1092,0.0969
2015-06-03T21:00:00Z,0.168268204,0.0,0.0888,0.1032,0.0808
2015-06-03T22:00:00Z,0.166986974,0.0,0.0888,0.11,0.0768
2015-06-03T23:00:00Z,0.162075593,0.0,0.081,0.0921,0.0748
2015-06-04T00:00:00Z,0.151185138,0.0328,0.0626,0.0609,0.0635
2015-06-04T01:00:00Z,0.145206064,0.245,0.0634,0.0616,0.0644
2015-06-04T02:00:00Z,0.140508221,0.104,0.0726,0.0606,0.0793
2015-06-04T03:00:00Z,0.134956225,0.0,0.052,0.0406,0.0586
2015-06-04T04:00:00Z,0.10228486,0.0123,0.0568,0.0477,0.062
2015-06-04T05:00:00Z,0.110399317,0.0909,0.0524,0.0554,0.0508
2015-06-04T06:00:00Z,0.276318599,0.2441,0.0574,0.0645,0.0534
2015-06-04T07:00:00Z,0.707879564,0.4393,0.0508,0.0663,0.042
2015-06-04T08:00:00Z,0.942985266,0.9,0.0584,0.0617,0.0567
2015-06-04T09:00:00Z,1.052743968,0.933,0.0928,0.1134,0.0812
2015-06-04T10:00:00Z,1.118086697,1.0232,0.0716,0.0612,0.0774
2015-06-04T11:00:00Z,1.138799915,1.238,0.107,0.1032,0.1093
2015-06-04T12:00:00Z,1.136664531,1.348,0.121,0.1132,0.1256
2015-06-04T13:00:00Z,1.113388853,1.33,0.1492,0.2096,0.1151
2015-06-04T14:00:00Z,1.065342729,1.21,0.1639,0.2324,0.125
2015-06-04T15:00:00Z,0.990604313,1.029,0.183,0.2802,0.128
2015-06-04T16:00:00Z,0.888105915,0.8024,0.1708,0.2845,0.1063
2015-06-04T17:00:00Z,0.718342943,0.509,0.2046,0.3498,0.1224
2015-06-04T18:00:00Z,0.462310485,0.1865,0.1934,0.3622,0.0978
2015-06-04T19:00:00Z,0.237668161,0.0394,0.2005,0.3558,0.1126
2015-06-04T20:00:00Z,0.179158659,0.0116,0.1959,0.3421,0.1131
2015-06-04T21:00:00Z,0.171257741,0.0052,0.0917,0.1647,0.0504
2015-06-04T22:00:00Z,0.171044202,0.0,0.0824,0.1368,0.0517
2015-06-04T23:00:00Z,0.170617126,0.0,0.1799,0.286,0.1198
2015-06-05T00:00:00Z,0.170403587,0.0,0.1914,0.2893,0.136
2015-06-05T01:00:00Z,0.170403587,0.0,0.2174,0.3438,0.1458
2015-06-05T02:00:00Z,0.170403587,0.0,0.2169,0.3076,0.1656
2015-06-05T03:00:00Z,0.158018364,0.0502,0.2122,0.2603,0.1849
2015-06-05T04:00:00Z,0.11894085,0.1144,0.2572,0.3332,0.2142
2015-06-05T05:00:00Z,0.125133461,0.0451,0.1824,0.2552,0.1412
2015-06-05T06:00:00Z,0.287209054,0.1082,0.1064,0.1359,0.0897
2015-06-05T07:00:00Z,0.67008328,0.246,0.2587,0.3167,0.2258
2015-06-05T08:00:00Z,0.937219731,0.454,0.267,0.2901,0.254
2015-06-05T09:00:00Z,1.051249199,0.646,0.2719,0.2773,0.2688
2015-06-05T10:00:00Z,1.106555627,0.802,0.3299,0.3583,0.3138
2015-06-05T11:00:00Z,1.130898996,0.904,0.3697,0.4175,0.3426
2015-06-05T12:00:00Z,1.13047192,0.976,0.3649,0.3979,0.3463
2015-06-05T13:00:00Z,1.10356609,0.947,0.3624,0.3472,0.3711
2015-06-05T14:00:00Z,1.048900278,0.867,0.3939,0.3526,0.4174
2015-06-05T15:00:00Z,0.96668802,0.808,0.4112,0.3738,0.4324
2015-06-05T16:00:00Z,0.840273329,0.664,0.443,0.4376,0.4462
2015-06-05T17:00:00Z,0.677984198,0.4666,0.456,0.4875,0.4382
2015-06-05T18:00:00Z,0.43604527,0.294,0.4397,0.4442,0.4372
2015-06-05T19:00:00Z,0.234892163,0.1221,0.4484,0.5373,0.398
2015-06-05T20:00:00Z,0.188340807,0.0292,0.4586,0.5758,0.3922
2015-06-05T21:00:00Z,0.183215887,0.0,0.4754,0.5946,0.408
2015-06-05T22:00:00Z,0.182788811,0.0,0.5023,0.6361,0.4266
2015-06-05T23:00:00Z,0.180226351,0.0,0.4898,0.638,0.4059
2015-06-06T00:00:00Z,0.168908819,0.0,0.4795,0.6422,0.3874
2015-06-06T01:00:00Z,0.165705744,0.462,0.5349,0.636,0.4777
2015-06-06T02:00:00Z,0.165492206,1.103,0.5191,0.5954,0.4759
2015-06-06T03:00:00Z,0.155242366,0.001,0.4604,0.6301,0.3644
2015-06-06T04:00:00Z,0.118300235,0.361,0.5144,0.5988,0.4666
2015-06-06T05:00:00Z,0.126841768,0.1013,0.4694,0.6046,0.393
2015-06-06T06:00:00Z,0.268631219,0.252,0.208,0.3062,0.1524
2015-06-06T07:00:00Z,0.568866111,0.4549,0.2203,0.3199,0.164
2015-06-06T08:00:00Z,0.836429639,0.631,0.4102,0.6178,0.2925
2015-06-06T09:00:00Z,0.962417254,0.905,0.5886,0.604,0.5799
2015-06-06T10:00:00Z,1.040145206,1.124,0.5282,0.6168,0.4781
2015-06-06T11:00:00Z,1.062993807,1.093,0.592,0.5794,0.5992
2015-06-06T12:00:00Z,1.048046124,1.067,0.5894,0.602,0.5824
2015-06-06T13:00:00Z,0.999786462,0.563,0.5998,0.6165,0.5906
2015-06-06T14:00:00Z,0.934657271,0.974,0.5754,0.6048,0.5588
2015-06-06T15:00:00Z,0.853299167,0.4507,0.4234,0.5023,0.3788
2015-06-06T16:00:00Z,0.724322016,0.7283,0.4184,0.5824,0.3256
2015-06-06T17:00:00Z,0.563314115,0.5316,0.5334,0.6306,0.4784
2015-06-06T18:00:00Z,0.320093957,0.3405,0.5184,0.619,0.4614
2015-06-06T19:00:00Z,0.167414051,0.1162,0.4966,0.5012,0.494
2015-06-06T20:00:00Z,0.133247918,0.0426,0.4314,0.4944,0.3956
2015-06-06T21:00:00Z,0.119367927,0.0039,0.3992,0.4514,0.3697
2015-06-06T22:00:00Z,0.114883622,0.0,0.393,0.4346,0.3696
2015-06-06T23:00:00Z,0.106769165,0.0,0.3975,0.4178,0.386
2015-06-07T00:00:00Z,0.087550715,0.0,0.3893,0.435,0.3634
2015-06-07T01:00:00Z,0.083279949,0.0,0.3558,0.3764,0.344
2015-06-07T02:00:00Z,0.08306641,0.708,0.2915,0.1655,0.363
2015-06-07T03:00:00Z,0.072389494,0.001,0.3486,0.386,0.3274
2015-06-07T04:00:00Z,0.054879351,0.513,0.3076,0.216,0.3596
2015-06-07T05:00:00Z,0.100576553,0.1032,0.306,0.2618,0.3312
2015-06-07T06:00:00Z,0.244714926,0.475,0.3,0.1978,0.358
2015-06-07T07:00:00Z,0.536621824,0.577,0.2689,0.1564,0.3326
2015-06-07T08:00:00Z,0.773008755,0.835,0.3103,0.1756,0.3866
2015-06-07T09:00:00Z,0.925902199,1.0043,0.1611,0.0704,0.2124
2015-06-07T10:00:00Z,1.008755072,0.9155,0.0269,0.0112,0.0359
2015-06-07T11:00:00Z,1.030322443,1.1074,0.1758,0.104,0.2165
2015-06-07T12:00:00Z,1.024129831,1.2055,0.1632,0.0652,0.2187
2015-06-07T13:00:00Z,0.98334401,1.264,0.274,0.0822,0.3827
2015-06-07T14:00:00Z,0.90540252,0.623,0.2318,0.123,0.2934
2015-06-07T15:00:00Z,0.809096733,0.5542,0.1897,0.086,0.2485
2015-06-07T16:00:00Z,0.64573991,0.512,0.2194,0.1241,0.2734
2015-06-07T17:00:00Z,0.471065556,0.249,0.165,0.0992,0.2023
2015-06-07T18:00:00Z,0.312406577,0.3561,0.1852,0.1215,0.2212
2015-06-07T19:00:00Z,0.192398035,0.1668,0.1626,0.1224,0.1853
2015-06-07T20:00:00Z,0.159726671,0.0682,0.0771,0.0633,0.0849
2015-06-07T21:00:00Z,0.151612214,0.0,0.1064,0.0844,0.119
2015-06-07T22:00:00Z,0.139654068,0.0,0.0973,0.0899,0.1016
2015-06-07T23:00:00Z,0.131539611,0.0,0.11,0.0994,0.1161
2015-06-08T00:00:00Z,0.126841768,0.0,0.0952,0.0973,0.094
2015-06-08T01:00:00Z,0.086055947,0.0,0.091,0.0947,0.089
2015-06-08T02:00:00Z,0.085842409,0.0,0.0892,0.0962,0.0852
2015-06-08T03:00:00Z,0.080931027,0.0,0.1604,0.2824,0.0913
2015-06-08T04:00:00Z,0.070254111,0.013,0.0982,0.1315,0.0794
2015-06-08T05:00:00Z,0.108050395,0.1039,0.1034,0.1501,0.0771
2015-06-08T06:00:00Z,0.256673073,0.944,0.1254,0.202,0.082
2015-06-08T07:00:00Z,0.549647662,0.41,0.1778,0.3182,0.0983
2015-06-08T08:00:00Z,0.768310912,0.723,0.1154,0.17,0.0846
2015-06-08T09:00:00Z,0.876361307,0.5285,0.1645,0.302,0.0866
2015-06-08T10:00:00Z,0.944052958,0.9567,0.0498,0.0821,0.0316
2015-06-08T11:00:00Z,0.955370489,0.9423,0.1126,0.19,0.0686
2015-06-08T12:00:00Z,0.944266496,0.92,0.1666,0.2776,0.1038
2015-06-08T13:00:00Z,0.901131753,0.862,0.1844,0.3433,0.0943
2015-06-08T14:00:00Z,0.807388426,0.781,0.1407,0.2022,0.106
2015-06-08T15:00:00Z,0.681400811,0.683,0.1358,0.226,0.0846
2015-06-08T16:00:00Z,0.556480888,0.538,0.2376,0.4519,0.1164
2015-06-08T17:00:00Z,0.386504378,0.3995,0.156,0.2048,0.1282
2015-06-08T18:00:00Z,0.238735853,0.2669,0.2192,0.4166,0.1072
2015-06-08T19:00:00Z,0.122998078,0.1081,0.2214,0.4518,0.0909
2015-06-08T20:00:00Z,0.100576553,0.0119,0.2242,0.4414,0.1012
2015-06-08T21:00:00Z,0.090540252,0.004,0.2084,0.414,0.092
2015-06-08T22:00:00Z,0.082212257,0.0,0.2082,0.3871,0.1068
2015-06-08T23:00:00Z,0.08178518,0.0,0.1886,0.4078,0.0643
2015-06-09T00:00:00Z,0.069399957,0.0,0.1873,0.3998,0.067
2015-06-09T01:00:00Z,0.063420884,0.0,0.1783,0.3861,0.0606
2015-06-09T02:00:00Z,0.063207346,0.0,0.1742,0.3812,0.0568
2015-06-09T03:00:00Z,0.053811659,0.0,0.1876,0.4218,0.055
2015-06-09T04:00:00Z,0.03331198,0.0125,0.1919,0.4278,0.0582
2015-06-09T05:00:00Z,0.065129191,0.1683,0.2071,0.4612,0.0632
2015-06-09T06:00:00Z,0.199658339,0.35,0.2164,0.469,0.0733
2015-06-09T07:00:00Z,0.422378817,0.555,0.2148,0.4438,0.0851
2015-06-09T08:00:00Z,0.630151612,0.731,0.219,0.4328,0.0978
2015-06-09T09:00:00Z,0.747384155,0.812,0.2289,0.4501,0.1036
2015-06-09T10:00:00Z,0.81080504,0.814,0.2278,0.4343,0.1109
2015-06-09T11:00:00Z,0.823830878,0.799,0.2385,0.4455,0.1213
2015-06-09T12:00:00Z,0.854793936,0.81,0.2377,0.4363,0.1252
2015-06-09T13:00:00Z,0.872304079,0.782,0.2347,0.4217,0.1287
2015-06-09T14:00:00Z,0.806107196,0.743,0.235,0.4172,0.1318
2015-06-09T15:00:00Z,0.682254965,0.681,0.2336,0.4116,0.1328
2015-06-09T16:00:00Z,0.555413197,0.539,0.24,0.4262,0.1344
2015-06-09T17:00:00Z,0.420243434,0.36,0.2379,0.4288,0.1298
2015-06-09T18:00:00Z,0.221866325,0.1917,0.2312,0.4152,0.1269
2015-06-09T19:00:00Z,0.090113175,0.0627,0.227,0.412,0.1222
2015-06-09T20:00:00Z,0.068332266,0.0069,0.2226,0.414,0.1141
2015-06-09T21:00:00Z,0.066623959,0.0,0.2094,0.3935,0.1052
2015-06-09T22:00:00Z,0.051889814,0.0,0.2043,0.3602,0.116
2015-06-09T23:00:00Z,0.039718129,0.0,0.1814,0.3419,0.0904
2015-06-10T00:00:00Z,0.030108905,0.0,0.1608,0.3004,0.0818
2015-06-10T01:00:00Z,0.017296605,0.0,0.1538,0.2806,0.082
2015-06-10T02:00:00Z,0.017083066,0.0,0.1553,0.2884,0.08
2015-06-10T03:00:00Z,0.017296605,0.0,0.148,0.2764,0.0753
2015-06-10T04:00:00Z,0.01665599,0.01,0.1426,0.2611,0.0756
2015-06-10T05:00:00Z,0.031176596,0.079,0.1465,0.2664,0.0786
2015-06-10T06:00:00Z,0.113602392,0.2121,0.1502,0.2676,0.0837
2015-06-10T07:00:00Z,0.271193679,0.37,0.1618,0.293,0.0875
2015-06-10T08:00:00Z,0.422378817,0.461,0.194,0.3491,0.1062
